629,214,12
470,813,381
279,1488,2583
565,1871,75
680,2115,2
669,2426,4
88,3257,14294
425,3638,739
162,4675,7756
191,6593,5904
421,7185,796
391,7672,1014
96,9148,13196
662,10764,5
718,10902,0
653,11565,6
151,15527,8273
99,19450,12972
639,20146,10
632,20451,11
312,20634,2016
554,22529,97
487,23046,314
488,28243,314
465,31243,427
464,31891,440
341,35585,1619
241,49682,3923
227,80335,4336
693,93720,1
592,102641,34
195,141108,5773
502,182449,204
710,183045,0
663,183902,5
366,184307,1324
384,201700,1081
544,216871,119
382,219202,1090
423,219369,745
81,222751,14936
530,231570,137
462,247494,448
36,254189,27141
689,254547,1
95,265281,13224
216,267903,4675
235,278359,4120
374,285536,1199
529,286637,137
111,287776,11683
449,292351,567
232,301920,4240
714,302869,0
461,316717,453
323,331657,1848
587,355278,38
334,380925,1701
574,384682,57
160,389146,7919
567,403419,67
104,432074,12478
166,433392,7493
188,433818,6179
84,486339,14629
542,537507,126
441,542783,636
604,550454,29
695,554260,1
433,590756,668
435,637516,664
192,656164,5861
109,666419,11802
21,669607,39218
727,719468,0
265,741002,3051
350,743605,1544
138,747111,8934
372,769012,1230
504,770420,199
520,772163,154
94,779531,13307
543,781658,124
54,784340,20588
164,786529,7746
123,789512,10526
522,812287,148
130,860318,9327
526,862456,138
23,865857,38381
440,866900,643
45,883040,23562
126,888810,9558
75,891173,16160
82,907588,14878
451,912352,538
349,913250,1551
566,925391,73
533,926570,136
352,945125,1481
492,945659,309
270,952827,2930
364,978034,1326
557,985782,90
593,991519,34
643,992825,8
402,999986,961
39,1001039,25698
278,1019205,2593
626,1021247,13
661,1036162,5
704,1040712,0
388,1043263,1032
409,1043323,926
467,1075536,417
65,1078293,17897
576,1085503,53
700,1097179,1
59,1097438,19605
282,1100445,2569
380,1108466,1096
119,1124356,10897
677,1126755,2
712,1137765,0
618,1137797,15
221,1146818,4476
178,1148395,6691
52,1156788,21062
261,1166358,3191
539,1169034,132
234,1173630,4152
523,1174348,148
453,1182358,526
671,1186212,3
562,1187462,80
90,1216380,14039
172,1231327,7029
527,1233516,138
588,1247466,37
605,1248571,28
385,1259861,1076
450,1267847,543
200,1271321,5540
549,1294772,110
150,1317137,8292
699,1320170,1
66,1321682,17822
255,1323047,3448
347,1325175,1571
165,1326344,7514
46,1342035,22711
535,1344475,136
525,1344786,138
3,1367441,84887
209,1369805,4955
452,1379818,533
309,1390210,2050
406,1398254,944
299,1406307,2259
275,1416762,2735
89,1419758,14163
411,1423677,907
685,1453511,1
486,1459338,315
80,1471280,14993
715,1472448,0
702,1478392,1
357,1479932,1423
320,1485683,1870
691,1510598,1
597,1519293,32
50,1535952,21888
210,1543507,4923
55,1545062,20283
498,1548649,254
664,1550162,4
163,1551180,7749
247,1552780,3741
524,1553074,143
684,1553266,1
655,1555525,6
517,1556649,165
483,1564223,321
516,1566793,165
157,1571842,8028
444,1573465,615
644,1577451,8
13,1578846,46683
293,1584104,2371
155,1586763,8072
176,1594692,6782
207,1595726,5162
97,1598893,13101
390,1598999,1015
707,1603303,0
159,1608799,7932
651,1615111,7
437,1617970,655
697,1625326,1
229,1643481,4308
103,1646529,12646
153,1646803,8116
294,1651308,2349
214,1657363,4716
458,1657441,469
445,1659003,614
173,1666646,6999
336,1666980,1663
297,1667968,2339
508,1672154,186
219,1674937,4547
383,1679379,1082
